Platform Type	Center	Platform	Level	Sample	Barcode	File Name
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-P8-A6RY-01	TCGA-P8-A6RY-01A-12R-A35M-13	TCGA-P8-A6RY-01A-12R-A35M-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-PR-A5PF-01	TCGA-PR-A5PF-01A-11R-A35M-13	TCGA-PR-A5PF-01A-11R-A35M-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-PR-A5PF-01	TCGA-PR-A5PF-01A-11R-A35M-13	TCGA-PR-A5PF-01A-11R-A35M-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-PR-A5PG-01	TCGA-PR-A5PG-01A-11R-A35M-13	TCGA-PR-A5PG-01A-11R-A35M-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-PR-A5PG-01	TCGA-PR-A5PG-01A-11R-A35M-13	TCGA-PR-A5PG-01A-11R-A35M-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-PR-A5PH-01	TCGA-PR-A5PH-01A-11R-A35M-13	TCGA-PR-A5PH-01A-11R-A35M-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-PR-A5PH-01	TCGA-PR-A5PH-01A-11R-A35M-13	TCGA-PR-A5PH-01A-11R-A35M-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A6GO-01	TCGA-QR-A6GO-01A-11R-A35M-13	TCGA-QR-A6GO-01A-11R-A35M-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A6GO-01	TCGA-QR-A6GO-01A-11R-A35M-13	TCGA-QR-A6GO-01A-11R-A35M-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A6GR-01	TCGA-QR-A6GR-01A-11R-A35M-13	TCGA-QR-A6GR-01A-11R-A35M-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A6GR-01	TCGA-QR-A6GR-01A-11R-A35M-13	TCGA-QR-A6GR-01A-11R-A35M-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A6GS-01	TCGA-QR-A6GS-01A-11R-A35M-13	TCGA-QR-A6GS-01A-11R-A35M-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A6GS-01	TCGA-QR-A6GS-01A-11R-A35M-13	TCGA-QR-A6GS-01A-11R-A35M-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A6GT-01	TCGA-QR-A6GT-01A-11R-A35M-13	TCGA-QR-A6GT-01A-11R-A35M-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A6GT-01	TCGA-QR-A6GT-01A-11R-A35M-13	TCGA-QR-A6GT-01A-11R-A35M-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A6GU-01	TCGA-QR-A6GU-01A-11R-A35M-13	TCGA-QR-A6GU-01A-11R-A35M-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A6GU-01	TCGA-QR-A6GU-01A-11R-A35M-13	TCGA-QR-A6GU-01A-11R-A35M-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A6GW-01	TCGA-QR-A6GW-01A-11R-A35M-13	TCGA-QR-A6GW-01A-11R-A35M-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A6GW-01	TCGA-QR-A6GW-01A-11R-A35M-13	TCGA-QR-A6GW-01A-11R-A35M-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A6GX-01	TCGA-QR-A6GX-01A-11R-A35M-13	TCGA-QR-A6GX-01A-11R-A35M-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A6GX-01	TCGA-QR-A6GX-01A-11R-A35M-13	TCGA-QR-A6GX-01A-11R-A35M-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A6GY-01	TCGA-QR-A6GY-01A-11R-A35M-13	TCGA-QR-A6GY-01A-11R-A35M-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A6GY-01	TCGA-QR-A6GY-01A-11R-A35M-13	TCGA-QR-A6GY-01A-11R-A35M-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A6GZ-01	TCGA-QR-A6GZ-01A-11R-A35M-13	TCGA-QR-A6GZ-01A-11R-A35M-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A6GZ-01	TCGA-QR-A6GZ-01A-11R-A35M-13	TCGA-QR-A6GZ-01A-11R-A35M-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A6GZ-05	TCGA-QR-A6GZ-05A-11R-A35M-13	TCGA-QR-A6GZ-05A-11R-A35M-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A6GZ-05	TCGA-QR-A6GZ-05A-11R-A35M-13	TCGA-QR-A6GZ-05A-11R-A35M-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A6H0-01	TCGA-QR-A6H0-01A-11R-A35M-13	TCGA-QR-A6H0-01A-11R-A35M-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A6H0-01	TCGA-QR-A6H0-01A-11R-A35M-13	TCGA-QR-A6H0-01A-11R-A35M-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A6H1-01	TCGA-QR-A6H1-01A-11R-A35M-13	TCGA-QR-A6H1-01A-11R-A35M-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A6H1-01	TCGA-QR-A6H1-01A-11R-A35M-13	TCGA-QR-A6H1-01A-11R-A35M-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A6H2-01	TCGA-QR-A6H2-01A-11R-A35M-13	TCGA-QR-A6H2-01A-11R-A35M-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A6H2-01	TCGA-QR-A6H2-01A-11R-A35M-13	TCGA-QR-A6H2-01A-11R-A35M-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A6H3-01	TCGA-QR-A6H3-01A-11R-A35M-13	TCGA-QR-A6H3-01A-11R-A35M-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A6H3-01	TCGA-QR-A6H3-01A-11R-A35M-13	TCGA-QR-A6H3-01A-11R-A35M-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A6H4-01	TCGA-QR-A6H4-01A-11R-A35M-13	TCGA-QR-A6H4-01A-11R-A35M-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A6H4-01	TCGA-QR-A6H4-01A-11R-A35M-13	TCGA-QR-A6H4-01A-11R-A35M-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A6H5-01	TCGA-QR-A6H5-01A-11R-A35M-13	TCGA-QR-A6H5-01A-11R-A35M-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A6H5-01	TCGA-QR-A6H5-01A-11R-A35M-13	TCGA-QR-A6H5-01A-11R-A35M-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A6H6-01	TCGA-QR-A6H6-01A-11R-A35M-13	TCGA-QR-A6H6-01A-11R-A35M-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A6H6-01	TCGA-QR-A6H6-01A-11R-A35M-13	TCGA-QR-A6H6-01A-11R-A35M-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A6ZZ-01	TCGA-QR-A6ZZ-01A-11R-A35M-13	TCGA-QR-A6ZZ-01A-11R-A35M-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A6ZZ-01	TCGA-QR-A6ZZ-01A-11R-A35M-13	TCGA-QR-A6ZZ-01A-11R-A35M-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A700-01	TCGA-QR-A700-01A-11R-A35M-13	TCGA-QR-A700-01A-11R-A35M-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A700-01	TCGA-QR-A700-01A-11R-A35M-13	TCGA-QR-A700-01A-11R-A35M-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A702-01	TCGA-QR-A702-01A-11R-A35M-13	TCGA-QR-A702-01A-11R-A35M-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A702-01	TCGA-QR-A702-01A-11R-A35M-13	TCGA-QR-A702-01A-11R-A35M-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A703-01	TCGA-QR-A703-01A-11R-A35M-13	TCGA-QR-A703-01A-11R-A35M-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A703-01	TCGA-QR-A703-01A-11R-A35M-13	TCGA-QR-A703-01A-11R-A35M-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A705-01	TCGA-QR-A705-01A-11R-A35M-13	TCGA-QR-A705-01A-11R-A35M-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A705-01	TCGA-QR-A705-01A-11R-A35M-13	TCGA-QR-A705-01A-11R-A35M-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A706-01	TCGA-QR-A706-01A-11R-A35M-13	TCGA-QR-A706-01A-11R-A35M-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A706-01	TCGA-QR-A706-01A-11R-A35M-13	TCGA-QR-A706-01A-11R-A35M-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A707-01	TCGA-QR-A707-01A-11R-A35M-13	TCGA-QR-A707-01A-11R-A35M-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A707-01	TCGA-QR-A707-01A-11R-A35M-13	TCGA-QR-A707-01A-11R-A35M-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A708-01	TCGA-QR-A708-01A-11R-A35M-13	TCGA-QR-A708-01A-11R-A35M-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A708-01	TCGA-QR-A708-01A-11R-A35M-13	TCGA-QR-A708-01A-11R-A35M-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A70A-01	TCGA-QR-A70A-01A-11R-A35M-13	TCGA-QR-A70A-01A-11R-A35M-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A70A-01	TCGA-QR-A70A-01A-11R-A35M-13	TCGA-QR-A70A-01A-11R-A35M-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A70C-01	TCGA-QR-A70C-01A-21R-A35M-13	TCGA-QR-A70C-01A-21R-A35M-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A70C-01	TCGA-QR-A70C-01A-21R-A35M-13	TCGA-QR-A70C-01A-21R-A35M-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A70D-01	TCGA-QR-A70D-01A-11R-A35M-13	TCGA-QR-A70D-01A-11R-A35M-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A70D-01	TCGA-QR-A70D-01A-11R-A35M-13	TCGA-QR-A70D-01A-11R-A35M-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A70E-01	TCGA-QR-A70E-01A-11R-A35M-13	TCGA-QR-A70E-01A-11R-A35M-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A70E-01	TCGA-QR-A70E-01A-11R-A35M-13	TCGA-QR-A70E-01A-11R-A35M-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A70G-01	TCGA-QR-A70G-01B-11R-A35M-13	TCGA-QR-A70G-01B-11R-A35M-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A70G-01	TCGA-QR-A70G-01B-11R-A35M-13	TCGA-QR-A70G-01B-11R-A35M-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A70H-01	TCGA-QR-A70H-01A-12R-A35M-13	TCGA-QR-A70H-01A-12R-A35M-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A70H-01	TCGA-QR-A70H-01A-12R-A35M-13	TCGA-QR-A70H-01A-12R-A35M-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A70I-01	TCGA-QR-A70I-01A-11R-A35M-13	TCGA-QR-A70I-01A-11R-A35M-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A70I-01	TCGA-QR-A70I-01A-11R-A35M-13	TCGA-QR-A70I-01A-11R-A35M-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A70J-01	TCGA-QR-A70J-01A-11R-A35M-13	TCGA-QR-A70J-01A-11R-A35M-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A70J-01	TCGA-QR-A70J-01A-11R-A35M-13	TCGA-QR-A70J-01A-11R-A35M-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A70K-01	TCGA-QR-A70K-01A-12R-A35M-13	TCGA-QR-A70K-01A-12R-A35M-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A70K-01	TCGA-QR-A70K-01A-12R-A35M-13	TCGA-QR-A70K-01A-12R-A35M-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A70M-01	TCGA-QR-A70M-01A-11R-A35M-13	TCGA-QR-A70M-01A-11R-A35M-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A70M-01	TCGA-QR-A70M-01A-11R-A35M-13	TCGA-QR-A70M-01A-11R-A35M-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A70N-01	TCGA-QR-A70N-01A-12R-A35M-13	TCGA-QR-A70N-01A-12R-A35M-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A70N-01	TCGA-QR-A70N-01A-12R-A35M-13	TCGA-QR-A70N-01A-12R-A35M-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A70O-01	TCGA-QR-A70O-01A-11R-A35M-13	TCGA-QR-A70O-01A-11R-A35M-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A70O-01	TCGA-QR-A70O-01A-11R-A35M-13	TCGA-QR-A70O-01A-11R-A35M-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A70P-01	TCGA-QR-A70P-01A-11R-A35M-13	TCGA-QR-A70P-01A-11R-A35M-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A70P-01	TCGA-QR-A70P-01A-11R-A35M-13	TCGA-QR-A70P-01A-11R-A35M-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A70Q-01	TCGA-QR-A70Q-01A-13R-A35M-13	TCGA-QR-A70Q-01A-13R-A35M-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A70Q-01	TCGA-QR-A70Q-01A-13R-A35M-13	TCGA-QR-A70Q-01A-13R-A35M-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A70R-01	TCGA-QR-A70R-01A-11R-A35M-13	TCGA-QR-A70R-01A-11R-A35M-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A70R-01	TCGA-QR-A70R-01A-11R-A35M-13	TCGA-QR-A70R-01A-11R-A35M-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A70T-01	TCGA-QR-A70T-01A-11R-A35M-13	TCGA-QR-A70T-01A-11R-A35M-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A70T-01	TCGA-QR-A70T-01A-11R-A35M-13	TCGA-QR-A70T-01A-11R-A35M-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A70U-01	TCGA-QR-A70U-01A-11R-A35M-13	TCGA-QR-A70U-01A-11R-A35M-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A70U-01	TCGA-QR-A70U-01A-11R-A35M-13	TCGA-QR-A70U-01A-11R-A35M-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A70V-01	TCGA-QR-A70V-01A-11R-A35M-13	TCGA-QR-A70V-01A-11R-A35M-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A70V-01	TCGA-QR-A70V-01A-11R-A35M-13	TCGA-QR-A70V-01A-11R-A35M-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A70W-01	TCGA-QR-A70W-01A-12R-A35M-13	TCGA-QR-A70W-01A-12R-A35M-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A70W-01	TCGA-QR-A70W-01A-12R-A35M-13	TCGA-QR-A70W-01A-12R-A35M-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A70X-01	TCGA-QR-A70X-01A-11R-A35M-13	TCGA-QR-A70X-01A-11R-A35M-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A70X-01	TCGA-QR-A70X-01A-11R-A35M-13	TCGA-QR-A70X-01A-11R-A35M-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A7IN-01	TCGA-QR-A7IN-01A-11R-A35M-13	TCGA-QR-A7IN-01A-11R-A35M-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A7IN-01	TCGA-QR-A7IN-01A-11R-A35M-13	TCGA-QR-A7IN-01A-11R-A35M-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A7IP-01	TCGA-QR-A7IP-01A-11R-A35M-13	TCGA-QR-A7IP-01A-11R-A35M-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QR-A7IP-01	TCGA-QR-A7IP-01A-11R-A35M-13	TCGA-QR-A7IP-01A-11R-A35M-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QT-A5XJ-01	TCGA-QT-A5XJ-01A-11R-A35M-13	TCGA-QT-A5XJ-01A-11R-A35M-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QT-A5XJ-01	TCGA-QT-A5XJ-01A-11R-A35M-13	TCGA-QT-A5XJ-01A-11R-A35M-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QT-A5XK-01	TCGA-QT-A5XK-01A-11R-A35M-13	TCGA-QT-A5XK-01A-11R-A35M-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QT-A5XK-01	TCGA-QT-A5XK-01A-11R-A35M-13	TCGA-QT-A5XK-01A-11R-A35M-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QT-A5XL-01	TCGA-QT-A5XL-01A-11R-A35M-13	TCGA-QT-A5XL-01A-11R-A35M-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QT-A5XL-01	TCGA-QT-A5XL-01A-11R-A35M-13	TCGA-QT-A5XL-01A-11R-A35M-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QT-A5XM-01	TCGA-QT-A5XM-01A-11R-A35M-13	TCGA-QT-A5XM-01A-11R-A35M-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QT-A5XM-01	TCGA-QT-A5XM-01A-11R-A35M-13	TCGA-QT-A5XM-01A-11R-A35M-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-QT-A5XN-01	TCGA-QT-A5XN-01A-11R-A35M-13	TCGA-QT-A5XN-01A-11R-A35M-13.isoform.quantification.txt
