Platform Type	Center	Platform	Level	Sample	Barcode	File Name
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-A5-A1OH-01	TCGA-A5-A1OH-01A-21R-A22I-13	TCGA-A5-A1OH-01A-21R-A22I-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-A5-A1OH-01	TCGA-A5-A1OH-01A-21R-A22I-13	TCGA-A5-A1OH-01A-21R-A22I-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-A5-A1OJ-01	TCGA-A5-A1OJ-01A-11R-A14C-13	TCGA-A5-A1OJ-01A-11R-A14C-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-A5-A1OJ-01	TCGA-A5-A1OJ-01A-11R-A14C-13	TCGA-A5-A1OJ-01A-11R-A14C-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-A5-A1OK-01	TCGA-A5-A1OK-01A-11R-A14L-13	TCGA-A5-A1OK-01A-11R-A14L-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-A5-A1OK-01	TCGA-A5-A1OK-01A-11R-A14L-13	TCGA-A5-A1OK-01A-11R-A14L-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-A5-A2K2-01	TCGA-A5-A2K2-01A-11R-A18L-13	TCGA-A5-A2K2-01A-11R-A18L-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-A5-A2K2-01	TCGA-A5-A2K2-01A-11R-A18L-13	TCGA-A5-A2K2-01A-11R-A18L-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-A5-A2K3-01	TCGA-A5-A2K3-01A-11R-A17X-13	TCGA-A5-A2K3-01A-11R-A17X-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-A5-A2K3-01	TCGA-A5-A2K3-01A-11R-A17X-13	TCGA-A5-A2K3-01A-11R-A17X-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-A5-A2K4-01	TCGA-A5-A2K4-01A-11R-A18L-13	TCGA-A5-A2K4-01A-11R-A18L-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-A5-A2K4-01	TCGA-A5-A2K4-01A-11R-A18L-13	TCGA-A5-A2K4-01A-11R-A18L-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-A5-A2K5-01	TCGA-A5-A2K5-01A-11R-A17X-13	TCGA-A5-A2K5-01A-11R-A17X-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-A5-A2K5-01	TCGA-A5-A2K5-01A-11R-A17X-13	TCGA-A5-A2K5-01A-11R-A17X-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-A5-A2K7-01	TCGA-A5-A2K7-01A-11R-A17X-13	TCGA-A5-A2K7-01A-11R-A17X-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-A5-A2K7-01	TCGA-A5-A2K7-01A-11R-A17X-13	TCGA-A5-A2K7-01A-11R-A17X-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-A5-A3LO-01	TCGA-A5-A3LO-01A-11R-A22I-13	TCGA-A5-A3LO-01A-11R-A22I-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-A5-A3LO-01	TCGA-A5-A3LO-01A-11R-A22I-13	TCGA-A5-A3LO-01A-11R-A22I-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-A5-A3LP-01	TCGA-A5-A3LP-01A-11R-A22I-13	TCGA-A5-A3LP-01A-11R-A22I-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-A5-A3LP-01	TCGA-A5-A3LP-01A-11R-A22I-13	TCGA-A5-A3LP-01A-11R-A22I-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-A5-A7WJ-01	TCGA-A5-A7WJ-01A-12R-A34O-13	TCGA-A5-A7WJ-01A-12R-A34O-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-A5-A7WJ-01	TCGA-A5-A7WJ-01A-12R-A34O-13	TCGA-A5-A7WJ-01A-12R-A34O-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-A5-A7WK-01	TCGA-A5-A7WK-01A-11R-A34O-13	TCGA-A5-A7WK-01A-11R-A34O-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-A5-A7WK-01	TCGA-A5-A7WK-01A-11R-A34O-13	TCGA-A5-A7WK-01A-11R-A34O-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-A5-AB3J-01	TCGA-A5-AB3J-01A-11R-A404-13	TCGA-A5-AB3J-01A-11R-A404-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-A5-AB3J-01	TCGA-A5-AB3J-01A-11R-A404-13	TCGA-A5-AB3J-01A-11R-A404-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A23M-01	TCGA-AJ-A23M-01A-11R-A156-13	TCGA-AJ-A23M-01A-11R-A156-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A23M-01	TCGA-AJ-A23M-01A-11R-A156-13	TCGA-AJ-A23M-01A-11R-A156-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A23N-01	TCGA-AJ-A23N-01A-11R-A22I-13	TCGA-AJ-A23N-01A-11R-A22I-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A23N-01	TCGA-AJ-A23N-01A-11R-A22I-13	TCGA-AJ-A23N-01A-11R-A22I-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A23O-01	TCGA-AJ-A23O-01A-11R-A156-13	TCGA-AJ-A23O-01A-11R-A156-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A23O-01	TCGA-AJ-A23O-01A-11R-A156-13	TCGA-AJ-A23O-01A-11R-A156-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A2QK-01	TCGA-AJ-A2QK-01A-11R-A18L-13	TCGA-AJ-A2QK-01A-11R-A18L-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A2QK-01	TCGA-AJ-A2QK-01A-11R-A18L-13	TCGA-AJ-A2QK-01A-11R-A18L-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A2QL-01	TCGA-AJ-A2QL-01A-11R-A18L-13	TCGA-AJ-A2QL-01A-11R-A18L-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A2QL-01	TCGA-AJ-A2QL-01A-11R-A18L-13	TCGA-AJ-A2QL-01A-11R-A18L-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A2QL-11	TCGA-AJ-A2QL-11A-11R-A18L-13	TCGA-AJ-A2QL-11A-11R-A18L-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A2QL-11	TCGA-AJ-A2QL-11A-11R-A18L-13	TCGA-AJ-A2QL-11A-11R-A18L-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A2QM-01	TCGA-AJ-A2QM-01A-11R-A18L-13	TCGA-AJ-A2QM-01A-11R-A18L-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A2QM-01	TCGA-AJ-A2QM-01A-11R-A18L-13	TCGA-AJ-A2QM-01A-11R-A18L-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A2QN-01	TCGA-AJ-A2QN-01A-11R-A18L-13	TCGA-AJ-A2QN-01A-11R-A18L-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A2QN-01	TCGA-AJ-A2QN-01A-11R-A18L-13	TCGA-AJ-A2QN-01A-11R-A18L-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A2QO-01	TCGA-AJ-A2QO-01A-11R-A18L-13	TCGA-AJ-A2QO-01A-11R-A18L-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A2QO-01	TCGA-AJ-A2QO-01A-11R-A18L-13	TCGA-AJ-A2QO-01A-11R-A18L-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A3BD-01	TCGA-AJ-A3BD-01A-11R-A19V-13	TCGA-AJ-A3BD-01A-11R-A19V-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A3BD-01	TCGA-AJ-A3BD-01A-11R-A19V-13	TCGA-AJ-A3BD-01A-11R-A19V-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A3BF-01	TCGA-AJ-A3BF-01A-11R-A214-13	TCGA-AJ-A3BF-01A-11R-A214-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A3BF-01	TCGA-AJ-A3BF-01A-11R-A214-13	TCGA-AJ-A3BF-01A-11R-A214-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A3BG-01	TCGA-AJ-A3BG-01A-11R-A19V-13	TCGA-AJ-A3BG-01A-11R-A19V-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A3BG-01	TCGA-AJ-A3BG-01A-11R-A19V-13	TCGA-AJ-A3BG-01A-11R-A19V-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A3BH-01	TCGA-AJ-A3BH-01A-11R-A19V-13	TCGA-AJ-A3BH-01A-11R-A19V-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A3BH-01	TCGA-AJ-A3BH-01A-11R-A19V-13	TCGA-AJ-A3BH-01A-11R-A19V-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A3BI-01	TCGA-AJ-A3BI-01A-11R-A214-13	TCGA-AJ-A3BI-01A-11R-A214-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A3BI-01	TCGA-AJ-A3BI-01A-11R-A214-13	TCGA-AJ-A3BI-01A-11R-A214-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A3BK-01	TCGA-AJ-A3BK-01A-11R-A19V-13	TCGA-AJ-A3BK-01A-11R-A19V-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A3BK-01	TCGA-AJ-A3BK-01A-11R-A19V-13	TCGA-AJ-A3BK-01A-11R-A19V-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A3EJ-01	TCGA-AJ-A3EJ-01A-11R-A19V-13	TCGA-AJ-A3EJ-01A-11R-A19V-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A3EJ-01	TCGA-AJ-A3EJ-01A-11R-A19V-13	TCGA-AJ-A3EJ-01A-11R-A19V-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A3EK-01	TCGA-AJ-A3EK-01A-11R-A19V-13	TCGA-AJ-A3EK-01A-11R-A19V-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A3EK-01	TCGA-AJ-A3EK-01A-11R-A19V-13	TCGA-AJ-A3EK-01A-11R-A19V-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A3EL-01	TCGA-AJ-A3EL-01A-11R-A214-13	TCGA-AJ-A3EL-01A-11R-A214-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A3EL-01	TCGA-AJ-A3EL-01A-11R-A214-13	TCGA-AJ-A3EL-01A-11R-A214-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A3EM-01	TCGA-AJ-A3EM-01A-11R-A214-13	TCGA-AJ-A3EM-01A-11R-A214-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A3EM-01	TCGA-AJ-A3EM-01A-11R-A214-13	TCGA-AJ-A3EM-01A-11R-A214-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A3I9-01	TCGA-AJ-A3I9-01A-11R-A22I-13	TCGA-AJ-A3I9-01A-11R-A22I-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A3I9-01	TCGA-AJ-A3I9-01A-11R-A22I-13	TCGA-AJ-A3I9-01A-11R-A22I-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A3IA-01	TCGA-AJ-A3IA-01A-11R-A214-13	TCGA-AJ-A3IA-01A-11R-A214-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A3IA-01	TCGA-AJ-A3IA-01A-11R-A214-13	TCGA-AJ-A3IA-01A-11R-A214-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A3NC-01	TCGA-AJ-A3NC-01A-11R-A22I-13	TCGA-AJ-A3NC-01A-11R-A22I-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A3NC-01	TCGA-AJ-A3NC-01A-11R-A22I-13	TCGA-AJ-A3NC-01A-11R-A22I-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A3NC-11	TCGA-AJ-A3NC-11A-11R-A22I-13	TCGA-AJ-A3NC-11A-11R-A22I-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A3NC-11	TCGA-AJ-A3NC-11A-11R-A22I-13	TCGA-AJ-A3NC-11A-11R-A22I-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A3NE-01	TCGA-AJ-A3NE-01A-11R-A22I-13	TCGA-AJ-A3NE-01A-11R-A22I-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A3NE-01	TCGA-AJ-A3NE-01A-11R-A22I-13	TCGA-AJ-A3NE-01A-11R-A22I-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A3NE-11	TCGA-AJ-A3NE-11A-11R-A22I-13	TCGA-AJ-A3NE-11A-11R-A22I-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A3NE-11	TCGA-AJ-A3NE-11A-11R-A22I-13	TCGA-AJ-A3NE-11A-11R-A22I-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A3NF-01	TCGA-AJ-A3NF-01A-11R-A22I-13	TCGA-AJ-A3NF-01A-11R-A22I-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A3NF-01	TCGA-AJ-A3NF-01A-11R-A22I-13	TCGA-AJ-A3NF-01A-11R-A22I-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A3NG-01	TCGA-AJ-A3NG-01A-11R-A22I-13	TCGA-AJ-A3NG-01A-11R-A22I-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A3NG-01	TCGA-AJ-A3NG-01A-11R-A22I-13	TCGA-AJ-A3NG-01A-11R-A22I-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A3NH-01	TCGA-AJ-A3NH-01A-11R-A22I-13	TCGA-AJ-A3NH-01A-11R-A22I-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A3NH-01	TCGA-AJ-A3NH-01A-11R-A22I-13	TCGA-AJ-A3NH-01A-11R-A22I-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A3NH-11	TCGA-AJ-A3NH-11A-11R-A22I-13	TCGA-AJ-A3NH-11A-11R-A22I-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A3NH-11	TCGA-AJ-A3NH-11A-11R-A22I-13	TCGA-AJ-A3NH-11A-11R-A22I-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A3OJ-01	TCGA-AJ-A3OJ-01A-11R-A22I-13	TCGA-AJ-A3OJ-01A-11R-A22I-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A3OJ-01	TCGA-AJ-A3OJ-01A-11R-A22I-13	TCGA-AJ-A3OJ-01A-11R-A22I-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A3OK-01	TCGA-AJ-A3OK-01A-12R-A22I-13	TCGA-AJ-A3OK-01A-12R-A22I-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A3OK-01	TCGA-AJ-A3OK-01A-12R-A22I-13	TCGA-AJ-A3OK-01A-12R-A22I-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A3OL-01	TCGA-AJ-A3OL-01A-11R-A22I-13	TCGA-AJ-A3OL-01A-11R-A22I-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A3OL-01	TCGA-AJ-A3OL-01A-11R-A22I-13	TCGA-AJ-A3OL-01A-11R-A22I-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A3QS-01	TCGA-AJ-A3QS-01A-11R-A22I-13	TCGA-AJ-A3QS-01A-11R-A22I-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A3QS-01	TCGA-AJ-A3QS-01A-11R-A22I-13	TCGA-AJ-A3QS-01A-11R-A22I-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A3TW-01	TCGA-AJ-A3TW-01A-11R-A22I-13	TCGA-AJ-A3TW-01A-11R-A22I-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A3TW-01	TCGA-AJ-A3TW-01A-11R-A22I-13	TCGA-AJ-A3TW-01A-11R-A22I-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A5DV-01	TCGA-AJ-A5DV-01A-11R-A27R-13	TCGA-AJ-A5DV-01A-11R-A27R-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A5DV-01	TCGA-AJ-A5DV-01A-11R-A27R-13	TCGA-AJ-A5DV-01A-11R-A27R-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A5DW-01	TCGA-AJ-A5DW-01A-11R-A27R-13	TCGA-AJ-A5DW-01A-11R-A27R-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A5DW-01	TCGA-AJ-A5DW-01A-11R-A27R-13	TCGA-AJ-A5DW-01A-11R-A27R-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-AJ-A6NU-01	TCGA-AJ-A6NU-01A-11R-A34O-13	TCGA-AJ-A6NU-01A-11R-A34O-13.isoform.quantification.txt
