Platform Type	Center	Platform	Level	Sample	Barcode	File Name
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAGG-01	TCGA-2G-AAGG-01A-11R-A439-13	TCGA-2G-AAGG-01A-11R-A439-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAGG-01	TCGA-2G-AAGG-01A-11R-A439-13	TCGA-2G-AAGG-01A-11R-A439-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAGI-01	TCGA-2G-AAGI-01A-11R-A439-13	TCGA-2G-AAGI-01A-11R-A439-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAGI-01	TCGA-2G-AAGI-01A-11R-A439-13	TCGA-2G-AAGI-01A-11R-A439-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAGI-05	TCGA-2G-AAGI-05A-11R-A439-13	TCGA-2G-AAGI-05A-11R-A439-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAGI-05	TCGA-2G-AAGI-05A-11R-A439-13	TCGA-2G-AAGI-05A-11R-A439-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAGJ-01	TCGA-2G-AAGJ-01A-11R-A439-13	TCGA-2G-AAGJ-01A-11R-A439-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAGJ-01	TCGA-2G-AAGJ-01A-11R-A439-13	TCGA-2G-AAGJ-01A-11R-A439-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAGK-01	TCGA-2G-AAGK-01A-11R-A439-13	TCGA-2G-AAGK-01A-11R-A439-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAGK-01	TCGA-2G-AAGK-01A-11R-A439-13	TCGA-2G-AAGK-01A-11R-A439-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAGM-01	TCGA-2G-AAGM-01A-11R-A439-13	TCGA-2G-AAGM-01A-11R-A439-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAGM-01	TCGA-2G-AAGM-01A-11R-A439-13	TCGA-2G-AAGM-01A-11R-A439-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAGN-01	TCGA-2G-AAGN-01A-11R-A439-13	TCGA-2G-AAGN-01A-11R-A439-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAGN-01	TCGA-2G-AAGN-01A-11R-A439-13	TCGA-2G-AAGN-01A-11R-A439-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAGO-01	TCGA-2G-AAGO-01A-11R-A439-13	TCGA-2G-AAGO-01A-11R-A439-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAGO-01	TCGA-2G-AAGO-01A-11R-A439-13	TCGA-2G-AAGO-01A-11R-A439-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAGP-01	TCGA-2G-AAGP-01A-11R-A439-13	TCGA-2G-AAGP-01A-11R-A439-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAGP-01	TCGA-2G-AAGP-01A-11R-A439-13	TCGA-2G-AAGP-01A-11R-A439-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAGS-01	TCGA-2G-AAGS-01A-11R-A439-13	TCGA-2G-AAGS-01A-11R-A439-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAGS-01	TCGA-2G-AAGS-01A-11R-A439-13	TCGA-2G-AAGS-01A-11R-A439-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAGT-01	TCGA-2G-AAGT-01A-11R-A439-13	TCGA-2G-AAGT-01A-11R-A439-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAGT-01	TCGA-2G-AAGT-01A-11R-A439-13	TCGA-2G-AAGT-01A-11R-A439-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAGV-01	TCGA-2G-AAGV-01A-11R-A439-13	TCGA-2G-AAGV-01A-11R-A439-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAGV-01	TCGA-2G-AAGV-01A-11R-A439-13	TCGA-2G-AAGV-01A-11R-A439-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAGW-01	TCGA-2G-AAGW-01A-11R-A439-13	TCGA-2G-AAGW-01A-11R-A439-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAGW-01	TCGA-2G-AAGW-01A-11R-A439-13	TCGA-2G-AAGW-01A-11R-A439-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAGX-01	TCGA-2G-AAGX-01A-11R-A439-13	TCGA-2G-AAGX-01A-11R-A439-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAGX-01	TCGA-2G-AAGX-01A-11R-A439-13	TCGA-2G-AAGX-01A-11R-A439-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAGY-01	TCGA-2G-AAGY-01A-11R-A439-13	TCGA-2G-AAGY-01A-11R-A439-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAGY-01	TCGA-2G-AAGY-01A-11R-A439-13	TCGA-2G-AAGY-01A-11R-A439-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAGY-05	TCGA-2G-AAGY-05A-11R-A439-13	TCGA-2G-AAGY-05A-11R-A439-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAGY-05	TCGA-2G-AAGY-05A-11R-A439-13	TCGA-2G-AAGY-05A-11R-A439-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAGZ-01	TCGA-2G-AAGZ-01A-11R-A439-13	TCGA-2G-AAGZ-01A-11R-A439-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAGZ-01	TCGA-2G-AAGZ-01A-11R-A439-13	TCGA-2G-AAGZ-01A-11R-A439-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAH0-01	TCGA-2G-AAH0-01A-11R-A439-13	TCGA-2G-AAH0-01A-11R-A439-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAH0-01	TCGA-2G-AAH0-01A-11R-A439-13	TCGA-2G-AAH0-01A-11R-A439-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAH2-01	TCGA-2G-AAH2-01A-11R-A439-13	TCGA-2G-AAH2-01A-11R-A439-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAH2-01	TCGA-2G-AAH2-01A-11R-A439-13	TCGA-2G-AAH2-01A-11R-A439-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAH3-01	TCGA-2G-AAH3-01A-11R-A439-13	TCGA-2G-AAH3-01A-11R-A439-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAH3-01	TCGA-2G-AAH3-01A-11R-A439-13	TCGA-2G-AAH3-01A-11R-A439-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAH4-01	TCGA-2G-AAH4-01A-12R-A439-13	TCGA-2G-AAH4-01A-12R-A439-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAH4-01	TCGA-2G-AAH4-01A-12R-A439-13	TCGA-2G-AAH4-01A-12R-A439-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAH8-01	TCGA-2G-AAH8-01A-11R-A439-13	TCGA-2G-AAH8-01A-11R-A439-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAH8-01	TCGA-2G-AAH8-01A-11R-A439-13	TCGA-2G-AAH8-01A-11R-A439-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAHA-01	TCGA-2G-AAHA-01A-11R-A439-13	TCGA-2G-AAHA-01A-11R-A439-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAHA-01	TCGA-2G-AAHA-01A-11R-A439-13	TCGA-2G-AAHA-01A-11R-A439-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAHC-01	TCGA-2G-AAHC-01A-11R-A439-13	TCGA-2G-AAHC-01A-11R-A439-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAHC-01	TCGA-2G-AAHC-01A-11R-A439-13	TCGA-2G-AAHC-01A-11R-A439-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAHG-01	TCGA-2G-AAHG-01A-11R-A439-13	TCGA-2G-AAHG-01A-11R-A439-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAHG-01	TCGA-2G-AAHG-01A-11R-A439-13	TCGA-2G-AAHG-01A-11R-A439-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAHL-01	TCGA-2G-AAHL-01A-11R-A439-13	TCGA-2G-AAHL-01A-11R-A439-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAHL-01	TCGA-2G-AAHL-01A-11R-A439-13	TCGA-2G-AAHL-01A-11R-A439-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAHN-01	TCGA-2G-AAHN-01A-11R-A439-13	TCGA-2G-AAHN-01A-11R-A439-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAHN-01	TCGA-2G-AAHN-01A-11R-A439-13	TCGA-2G-AAHN-01A-11R-A439-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAHP-01	TCGA-2G-AAHP-01A-12R-A439-13	TCGA-2G-AAHP-01A-12R-A439-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAHP-01	TCGA-2G-AAHP-01A-12R-A439-13	TCGA-2G-AAHP-01A-12R-A439-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAHP-05	TCGA-2G-AAHP-05A-11R-A439-13	TCGA-2G-AAHP-05A-11R-A439-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAHP-05	TCGA-2G-AAHP-05A-11R-A439-13	TCGA-2G-AAHP-05A-11R-A439-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAHT-01	TCGA-2G-AAHT-01A-11R-A439-13	TCGA-2G-AAHT-01A-11R-A439-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAHT-01	TCGA-2G-AAHT-01A-11R-A439-13	TCGA-2G-AAHT-01A-11R-A439-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAKD-01	TCGA-2G-AAKD-01A-31R-A439-13	TCGA-2G-AAKD-01A-31R-A439-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAKD-01	TCGA-2G-AAKD-01A-31R-A439-13	TCGA-2G-AAKD-01A-31R-A439-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAKG-01	TCGA-2G-AAKG-01A-11R-A439-13	TCGA-2G-AAKG-01A-11R-A439-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAKG-01	TCGA-2G-AAKG-01A-11R-A439-13	TCGA-2G-AAKG-01A-11R-A439-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAKG-05	TCGA-2G-AAKG-05A-11R-A439-13	TCGA-2G-AAKG-05A-11R-A439-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAKG-05	TCGA-2G-AAKG-05A-11R-A439-13	TCGA-2G-AAKG-05A-11R-A439-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAKH-01	TCGA-2G-AAKH-01A-11R-A439-13	TCGA-2G-AAKH-01A-11R-A439-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2G-AAKH-01	TCGA-2G-AAKH-01A-11R-A439-13	TCGA-2G-AAKH-01A-11R-A439-13.mirna.quantification.txt
