Platform Type	Center	Platform	Level	Sample	Barcode	File Name
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2J-AABA-01	TCGA-2J-AABA-01A-21R-A41G-13	TCGA-2J-AABA-01A-21R-A41G-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2J-AABE-01	TCGA-2J-AABE-01A-12R-A41G-13	TCGA-2J-AABE-01A-12R-A41G-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2J-AABE-01	TCGA-2J-AABE-01A-12R-A41G-13	TCGA-2J-AABE-01A-12R-A41G-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2J-AABF-01	TCGA-2J-AABF-01A-31R-A41G-13	TCGA-2J-AABF-01A-31R-A41G-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2J-AABF-01	TCGA-2J-AABF-01A-31R-A41G-13	TCGA-2J-AABF-01A-31R-A41G-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2J-AABH-01	TCGA-2J-AABH-01A-21R-A41G-13	TCGA-2J-AABH-01A-21R-A41G-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2J-AABH-01	TCGA-2J-AABH-01A-21R-A41G-13	TCGA-2J-AABH-01A-21R-A41G-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2J-AABI-01	TCGA-2J-AABI-01A-12R-A41G-13	TCGA-2J-AABI-01A-12R-A41G-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2J-AABI-01	TCGA-2J-AABI-01A-12R-A41G-13	TCGA-2J-AABI-01A-12R-A41G-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2J-AABK-01	TCGA-2J-AABK-01A-31R-A41G-13	TCGA-2J-AABK-01A-31R-A41G-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2J-AABK-01	TCGA-2J-AABK-01A-31R-A41G-13	TCGA-2J-AABK-01A-31R-A41G-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2J-AABO-01	TCGA-2J-AABO-01A-21R-A41G-13	TCGA-2J-AABO-01A-21R-A41G-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2J-AABO-01	TCGA-2J-AABO-01A-21R-A41G-13	TCGA-2J-AABO-01A-21R-A41G-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2J-AABP-01	TCGA-2J-AABP-01A-11R-A41G-13	TCGA-2J-AABP-01A-11R-A41G-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2J-AABP-01	TCGA-2J-AABP-01A-11R-A41G-13	TCGA-2J-AABP-01A-11R-A41G-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2J-AABR-01	TCGA-2J-AABR-01A-11R-A41G-13	TCGA-2J-AABR-01A-11R-A41G-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2J-AABR-01	TCGA-2J-AABR-01A-11R-A41G-13	TCGA-2J-AABR-01A-11R-A41G-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2J-AABT-01	TCGA-2J-AABT-01A-11R-A41G-13	TCGA-2J-AABT-01A-11R-A41G-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2J-AABT-01	TCGA-2J-AABT-01A-11R-A41G-13	TCGA-2J-AABT-01A-11R-A41G-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2J-AABU-01	TCGA-2J-AABU-01A-11R-A41G-13	TCGA-2J-AABU-01A-11R-A41G-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2J-AABU-01	TCGA-2J-AABU-01A-11R-A41G-13	TCGA-2J-AABU-01A-11R-A41G-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2J-AABV-01	TCGA-2J-AABV-01A-12R-A41G-13	TCGA-2J-AABV-01A-12R-A41G-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2J-AABV-01	TCGA-2J-AABV-01A-12R-A41G-13	TCGA-2J-AABV-01A-12R-A41G-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2L-AAQA-01	TCGA-2L-AAQA-01A-21R-A38N-13	TCGA-2L-AAQA-01A-21R-A38N-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2L-AAQA-01	TCGA-2L-AAQA-01A-21R-A38N-13	TCGA-2L-AAQA-01A-21R-A38N-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2L-AAQE-01	TCGA-2L-AAQE-01A-11R-A39J-13	TCGA-2L-AAQE-01A-11R-A39J-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2L-AAQE-01	TCGA-2L-AAQE-01A-11R-A39J-13	TCGA-2L-AAQE-01A-11R-A39J-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2L-AAQI-01	TCGA-2L-AAQI-01A-12R-A39J-13	TCGA-2L-AAQI-01A-12R-A39J-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2L-AAQI-01	TCGA-2L-AAQI-01A-12R-A39J-13	TCGA-2L-AAQI-01A-12R-A39J-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2L-AAQJ-01	TCGA-2L-AAQJ-01A-12R-A39J-13	TCGA-2L-AAQJ-01A-12R-A39J-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2L-AAQJ-01	TCGA-2L-AAQJ-01A-12R-A39J-13	TCGA-2L-AAQJ-01A-12R-A39J-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2L-AAQL-01	TCGA-2L-AAQL-01A-11R-A38N-13	TCGA-2L-AAQL-01A-11R-A38N-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2L-AAQL-01	TCGA-2L-AAQL-01A-11R-A38N-13	TCGA-2L-AAQL-01A-11R-A38N-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2L-AAQM-01	TCGA-2L-AAQM-01A-11R-A39J-13	TCGA-2L-AAQM-01A-11R-A39J-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-2L-AAQM-01	TCGA-2L-AAQM-01A-11R-A39J-13	TCGA-2L-AAQM-01A-11R-A39J-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-3A-A9I5-01	TCGA-3A-A9I5-01A-11R-A38N-13	TCGA-3A-A9I5-01A-11R-A38N-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-3A-A9I5-01	TCGA-3A-A9I5-01A-11R-A38N-13	TCGA-3A-A9I5-01A-11R-A38N-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-3A-A9I7-01	TCGA-3A-A9I7-01A-21R-A38N-13	TCGA-3A-A9I7-01A-21R-A38N-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-3A-A9I7-01	TCGA-3A-A9I7-01A-21R-A38N-13	TCGA-3A-A9I7-01A-21R-A38N-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-3A-A9I9-01	TCGA-3A-A9I9-01A-11R-A38N-13	TCGA-3A-A9I9-01A-11R-A38N-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-3A-A9I9-01	TCGA-3A-A9I9-01A-11R-A38N-13	TCGA-3A-A9I9-01A-11R-A38N-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-3A-A9IB-01	TCGA-3A-A9IB-01A-21R-A39J-13	TCGA-3A-A9IB-01A-21R-A39J-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-3A-A9IB-01	TCGA-3A-A9IB-01A-21R-A39J-13	TCGA-3A-A9IB-01A-21R-A39J-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-3A-A9IC-01	TCGA-3A-A9IC-01A-11R-A38N-13	TCGA-3A-A9IC-01A-11R-A38N-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-3A-A9IC-01	TCGA-3A-A9IC-01A-11R-A38N-13	TCGA-3A-A9IC-01A-11R-A38N-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-3A-A9IH-01	TCGA-3A-A9IH-01A-12R-A39J-13	TCGA-3A-A9IH-01A-12R-A39J-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-3A-A9IH-01	TCGA-3A-A9IH-01A-12R-A39J-13	TCGA-3A-A9IH-01A-12R-A39J-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-3A-A9IJ-01	TCGA-3A-A9IJ-01A-11R-A39J-13	TCGA-3A-A9IJ-01A-11R-A39J-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-3A-A9IJ-01	TCGA-3A-A9IJ-01A-11R-A39J-13	TCGA-3A-A9IJ-01A-11R-A39J-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-3A-A9IL-01	TCGA-3A-A9IL-01A-11R-A38N-13	TCGA-3A-A9IL-01A-11R-A38N-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-3A-A9IL-01	TCGA-3A-A9IL-01A-11R-A38N-13	TCGA-3A-A9IL-01A-11R-A38N-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-3A-A9IN-01	TCGA-3A-A9IN-01A-11R-A39J-13	TCGA-3A-A9IN-01A-11R-A39J-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-3A-A9IN-01	TCGA-3A-A9IN-01A-11R-A39J-13	TCGA-3A-A9IN-01A-11R-A39J-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-3A-A9IO-01	TCGA-3A-A9IO-01A-11R-A38N-13	TCGA-3A-A9IO-01A-11R-A38N-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-3A-A9IO-01	TCGA-3A-A9IO-01A-11R-A38N-13	TCGA-3A-A9IO-01A-11R-A38N-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-3A-A9IR-01	TCGA-3A-A9IR-01A-11R-A38N-13	TCGA-3A-A9IR-01A-11R-A38N-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-3A-A9IR-01	TCGA-3A-A9IR-01A-11R-A38N-13	TCGA-3A-A9IR-01A-11R-A38N-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-3A-A9IS-01	TCGA-3A-A9IS-01A-21R-A39J-13	TCGA-3A-A9IS-01A-21R-A39J-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-3A-A9IS-01	TCGA-3A-A9IS-01A-21R-A39J-13	TCGA-3A-A9IS-01A-21R-A39J-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-3A-A9IU-01	TCGA-3A-A9IU-01A-11R-A39J-13	TCGA-3A-A9IU-01A-11R-A39J-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-3A-A9IU-01	TCGA-3A-A9IU-01A-11R-A39J-13	TCGA-3A-A9IU-01A-11R-A39J-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-3A-A9IV-01	TCGA-3A-A9IV-01A-11R-A41G-13	TCGA-3A-A9IV-01A-11R-A41G-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-3A-A9IV-01	TCGA-3A-A9IV-01A-11R-A41G-13	TCGA-3A-A9IV-01A-11R-A41G-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-3A-A9IX-01	TCGA-3A-A9IX-01A-11R-A41G-13	TCGA-3A-A9IX-01A-11R-A41G-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-3A-A9IX-01	TCGA-3A-A9IX-01A-11R-A41G-13	TCGA-3A-A9IX-01A-11R-A41G-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-3A-A9IZ-01	TCGA-3A-A9IZ-01A-12R-A41G-13	TCGA-3A-A9IZ-01A-12R-A41G-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-3A-A9IZ-01	TCGA-3A-A9IZ-01A-12R-A41G-13	TCGA-3A-A9IZ-01A-12R-A41G-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-3A-A9J0-01	TCGA-3A-A9J0-01A-11R-A41G-13	TCGA-3A-A9J0-01A-11R-A41G-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-3A-A9J0-01	TCGA-3A-A9J0-01A-11R-A41G-13	TCGA-3A-A9J0-01A-11R-A41G-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-3E-AAAY-01	TCGA-3E-AAAY-01A-11R-A38N-13	TCGA-3E-AAAY-01A-11R-A38N-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-3E-AAAY-01	TCGA-3E-AAAY-01A-11R-A38N-13	TCGA-3E-AAAY-01A-11R-A38N-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-3E-AAAZ-01	TCGA-3E-AAAZ-01A-11R-A38N-13	TCGA-3E-AAAZ-01A-11R-A38N-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-3E-AAAZ-01	TCGA-3E-AAAZ-01A-11R-A38N-13	TCGA-3E-AAAZ-01A-11R-A38N-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-F2-6879-01	TCGA-F2-6879-01A-11R-2155-13	TCGA-F2-6879-01A-11R-2155-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-F2-6879-01	TCGA-F2-6879-01A-11R-2155-13	TCGA-F2-6879-01A-11R-2155-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-F2-6880-01	TCGA-F2-6880-01A-11R-2155-13	TCGA-F2-6880-01A-11R-2155-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-F2-6880-01	TCGA-F2-6880-01A-11R-2155-13	TCGA-F2-6880-01A-11R-2155-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-F2-7273-01	TCGA-F2-7273-01A-11R-2155-13	TCGA-F2-7273-01A-11R-2155-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-F2-7273-01	TCGA-F2-7273-01A-11R-2155-13	TCGA-F2-7273-01A-11R-2155-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-F2-7276-01	TCGA-F2-7276-01A-11R-2155-13	TCGA-F2-7276-01A-11R-2155-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-F2-7276-01	TCGA-F2-7276-01A-11R-2155-13	TCGA-F2-7276-01A-11R-2155-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-F2-A44G-01	TCGA-F2-A44G-01A-11R-A26Y-13	TCGA-F2-A44G-01A-11R-A26Y-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-F2-A44G-01	TCGA-F2-A44G-01A-11R-A26Y-13	TCGA-F2-A44G-01A-11R-A26Y-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-F2-A44H-01	TCGA-F2-A44H-01A-11R-A26Y-13	TCGA-F2-A44H-01A-11R-A26Y-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-F2-A44H-01	TCGA-F2-A44H-01A-11R-A26Y-13	TCGA-F2-A44H-01A-11R-A26Y-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-F2-A7TX-01	TCGA-F2-A7TX-01A-33R-A38N-13	TCGA-F2-A7TX-01A-33R-A38N-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-F2-A7TX-01	TCGA-F2-A7TX-01A-33R-A38N-13	TCGA-F2-A7TX-01A-33R-A38N-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-F2-A8YN-01	TCGA-F2-A8YN-01A-11R-A37H-13	TCGA-F2-A8YN-01A-11R-A37H-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-F2-A8YN-01	TCGA-F2-A8YN-01A-11R-A37H-13	TCGA-F2-A8YN-01A-11R-A37H-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-FB-A4P5-01	TCGA-FB-A4P5-01A-11R-A26Y-13	TCGA-FB-A4P5-01A-11R-A26Y-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-FB-A4P5-01	TCGA-FB-A4P5-01A-11R-A26Y-13	TCGA-FB-A4P5-01A-11R-A26Y-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-FB-A4P6-01	TCGA-FB-A4P6-01A-12R-A26Y-13	TCGA-FB-A4P6-01A-12R-A26Y-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-FB-A4P6-01	TCGA-FB-A4P6-01A-12R-A26Y-13	TCGA-FB-A4P6-01A-12R-A26Y-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-FB-A545-01	TCGA-FB-A545-01A-11R-A26Y-13	TCGA-FB-A545-01A-11R-A26Y-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-FB-A545-01	TCGA-FB-A545-01A-11R-A26Y-13	TCGA-FB-A545-01A-11R-A26Y-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-FB-A5VM-01	TCGA-FB-A5VM-01A-11R-A32J-13	TCGA-FB-A5VM-01A-11R-A32J-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-FB-A5VM-01	TCGA-FB-A5VM-01A-11R-A32J-13	TCGA-FB-A5VM-01A-11R-A32J-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-FB-A78T-01	TCGA-FB-A78T-01A-12R-A32J-13	TCGA-FB-A78T-01A-12R-A32J-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-FB-A78T-01	TCGA-FB-A78T-01A-12R-A32J-13	TCGA-FB-A78T-01A-12R-A32J-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-FB-A7DR-01	TCGA-FB-A7DR-01A-21R-A343-13	TCGA-FB-A7DR-01A-21R-A343-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-FB-A7DR-01	TCGA-FB-A7DR-01A-21R-A343-13	TCGA-FB-A7DR-01A-21R-A343-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-FB-AAPP-01	TCGA-FB-AAPP-01A-12R-A41G-13	TCGA-FB-AAPP-01A-12R-A41G-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-FB-AAPP-01	TCGA-FB-AAPP-01A-12R-A41G-13	TCGA-FB-AAPP-01A-12R-A41G-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-FB-AAPQ-01	TCGA-FB-AAPQ-01A-11R-A41G-13	TCGA-FB-AAPQ-01A-11R-A41G-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-FB-AAPQ-01	TCGA-FB-AAPQ-01A-11R-A41G-13	TCGA-FB-AAPQ-01A-11R-A41G-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-FB-AAPS-01	TCGA-FB-AAPS-01A-12R-A39J-13	TCGA-FB-AAPS-01A-12R-A39J-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-FB-AAPS-01	TCGA-FB-AAPS-01A-12R-A39J-13	TCGA-FB-AAPS-01A-12R-A39J-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-FB-AAPU-01	TCGA-FB-AAPU-01A-31R-A41G-13	TCGA-FB-AAPU-01A-31R-A41G-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-FB-AAPU-01	TCGA-FB-AAPU-01A-31R-A41G-13	TCGA-FB-AAPU-01A-31R-A41G-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-FB-AAPY-01	TCGA-FB-AAPY-01A-11R-A41G-13	TCGA-FB-AAPY-01A-11R-A41G-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-FB-AAPY-01	TCGA-FB-AAPY-01A-11R-A41G-13	TCGA-FB-AAPY-01A-11R-A41G-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-FB-AAPZ-01	TCGA-FB-AAPZ-01A-11R-A41G-13	TCGA-FB-AAPZ-01A-11R-A41G-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-FB-AAPZ-01	TCGA-FB-AAPZ-01A-11R-A41G-13	TCGA-FB-AAPZ-01A-11R-A41G-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-FB-AAQ0-01	TCGA-FB-AAQ0-01A-31R-A41G-13	TCGA-FB-AAQ0-01A-31R-A41G-13.isoform.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-FB-AAQ0-01	TCGA-FB-AAQ0-01A-31R-A41G-13	TCGA-FB-AAQ0-01A-31R-A41G-13.mirna.quantification.txt
miRNASeq	BCGSC	IlluminaHiSeq_miRNASeq	3	TCGA-FB-AAQ1-01	TCGA-FB-AAQ1-01A-12R-A41G-13	TCGA-FB-AAQ1-01A-12R-A41G-13.isoform.quantification.txt
